
Association analysis between polymorphisms in the conserved dopamine neurotrophic factor (CDNF) gene and cocaine dependence||http://www.sciencedirect.com/science/article/pii/S0304394009002067||2009||4||10||242402326527979733||None||http://scholar.google.com/scholar?cites=242402326527979733&as_sdt=2005&sciodt=0,5&hl=en||http://scholar.google.com/scholar?cluster=242402326527979733&hl=en&as_sdt=0,5||None||Cocaine-induced neuroplasticity changes in the mesocorticolimbic dopamine systems are thought to be involved in the pathophysiology of cocaine dependence. Since neurotrophic factors have been observed to prevent/reverse and mimic cocaine-induced neurobiological changes in the brain, related genes are plausible candidates for susceptibility to cocaine dependence. The novel conserved dopamine neurotrophic factor protein (CDNF)  ...||FW Lohoff, PJ Bloch, TN Ferraro, WH Berrettini… - Neuroscience  …

Family‐based SNP association study on 8q24 in bipolar disorder||http://onlinelibrary.wiley.com/doi/10.1002/ajmg.b.30651/full||2008||22||13||3040491867035235832||None||http://scholar.google.com/scholar?cites=3040491867035235832&as_sdt=2005&sciodt=0,5&hl=en||http://scholar.google.com/scholar?cluster=3040491867035235832&hl=en&as_sdt=0,5||None||Abstract Previous linkage studies have identified chromosome 8q24 as a promising positional candidate region to search for bipolar disorder (BP) susceptibility genes. We, therefore, sought to identify BP susceptibility genes on chromosome 8q24 using a family-based association study of a dense panel of SNPs selected to tag the known common variation across the region of interest. A total of 1,458 SNPs across 16 Mb of 8q24 were  ...||PP Zandi, S Zöllner, D Avramopoulos… - American Journal of  …

Estimating the posterior probability that genome-wide association findings are true or false||http://bioinformatics.oxfordjournals.org/content/25/14/1807.short||2009||9||13||12863129750470284781||None||http://scholar.google.com/scholar?cites=12863129750470284781&as_sdt=2005&sciodt=0,5&hl=en||http://scholar.google.com/scholar?cluster=12863129750470284781&hl=en&as_sdt=0,5||None||Abstract Motivation: A limitation of current methods used to declare significance in genome-wide association studies (GWAS) is that they do not provide clear information about the probability that GWAS findings are true of false. This lack of information increases the chance of false discoveries and may result in real effects being missed. Results: We propose a method to estimate the posterior probability that a marker has (no) effect given its test  ...||J Bukszár, JL McClay, EJCG van den Oord - Bioinformatics

Meta-analysis and imputation identifies a 109 kb risk haplotype spanning TNFAIP3 associated with lupus nephritis and hematologic manifestations||http://www.nature.com/gene/journal/v10/n5/abs/gene200931a.html||2009||64||17||2713954564655728952||None||http://scholar.google.com/scholar?cites=2713954564655728952&as_sdt=2005&sciodt=0,5&hl=en||http://scholar.google.com/scholar?cluster=2713954564655728952&hl=en&as_sdt=0,5||None||Abstract TNFAIP3 encodes the ubiquitin-modifying enzyme, A20, a key regulator of inflammatory signaling pathways. We previously reported association between TNFAIP3 variants and systemic lupus erythematosus (SLE). To further localize the risk variant (s), we performed a meta-analysis using genetic data available from two Caucasian case–control datasets (1453 total cases, 3381 total control subjects) and 713 SLE trio families. The best  ...||JS Bates, CJ Lessard, JM Leon, T Nguyen… - Genes and  …

Genomewide linkage scan of schizophrenia in a large multicenter pedigree sample using single nucleotide polymorphisms||http://www.nature.com/mp/journal/v14/n8/abs/mp200911a.html||2009||64||18||8898972303520057433||None||http://scholar.google.com/scholar?cites=8898972303520057433&as_sdt=2005&sciodt=0,5&hl=en||http://scholar.google.com/scholar?cluster=8898972303520057433&hl=en&as_sdt=0,5||None||Abstract A genomewide linkage scan was carried out in eight clinical samples of informative schizophrenia families. After all quality control checks, the analysis of 707 European-ancestry families included 1615 affected and 1602 unaffected genotyped individuals, and the analysis of all 807 families included 1900 affected and 1839 unaffected individuals. Multipoint linkage analysis with correction for marker–marker linkage disequilibrium was  ...||PA Holmans, B Riley, AE Pulver, MJ Owen… - Molecular  …

Linkage analysis of schizophrenia in African-American families||http://www.sciencedirect.com/science/article/pii/S092099640900070X||2009||8||15||1978503231196412993||None||http://scholar.google.com/scholar?cites=1978503231196412993&as_sdt=2005&sciodt=0,5&hl=en||http://scholar.google.com/scholar?cluster=1978503231196412993&hl=en&as_sdt=0,5||None||While many studies have sought a window into the genetics of schizophrenia, few have focused on African-American families. An exception is the Project among African-Americans to Explore Risks for Schizophrenia (PAARTNERS), which seeks to identify novel and known risk variation for schizophrenia by genetic analyses of African-American families. We report a linkage study of diagnostic status in 217 African-American families using the Illumina  ...||HW Wiener, L Klei, MD Irvin, RT Perry, MH Aliyu… - Schizophrenia  …

Does APOE explain the linkage of Alzheimer's disease to chromosome 19q13?||http://onlinelibrary.wiley.com/doi/10.1002/ajmg.b.30681/full||2008||8||19||15598180113206849075||None||http://scholar.google.com/scholar?cites=15598180113206849075&as_sdt=2005&sciodt=0,5&hl=en||http://scholar.google.com/scholar?cluster=15598180113206849075&hl=en&as_sdt=0,5||None||Abstract We have studied the impact of the apolipoprotein E gene (APOE) on the chromosome 19 linkage peak from an analysis of sib-pairs affected by Alzheimer's disease. We genotyped 417 affected sib-pairs (ASPs) collected in Sweden and Norway (SWE), the UK and the USA for 10 microsatellite markers on chromosome 19. The highest Zlr (3.28, chromosome-wide P-value 0.036) from the multipoint linkage analysis was located  ...||ES Blom, P Holmans, S Arepalli… - American Journal of  …

Convergent patterns of association between phenylalanine hydroxylase variants and schizophrenia in four independent samples||http://onlinelibrary.wiley.com/doi/10.1002/ajmg.b.30862/full||2009||9||10||13665756611425206477||None||http://scholar.google.com/scholar?cites=13665756611425206477&as_sdt=2005&sciodt=0,5&hl=en||http://scholar.google.com/scholar?cluster=13665756611425206477&hl=en&as_sdt=0,5||None||Abstract Recessive mutations in the phenylalanine hydroxylase (PAH) gene predispose to phenylketonuria (PKU) in conjunction with dietary exposure to phenylalanine. Previous studies have suggested PAH variations could confer risk for schizophrenia, but comprehensive follow-up has not been reported. We analyzed 15 common PAH “tag” SNPs and three exonic variations that are rare in Caucasians but common in African-Americans  ...||ME Talkowski, L McClain, T Allen… - American Journal of  …

Common and rare variants of DAOA in bipolar disorder||http://onlinelibrary.wiley.com/doi/10.1002/ajmg.b.30925/full||2009||14||10||1182951476191699259||None||http://scholar.google.com/scholar?cites=1182951476191699259&as_sdt=2005&sciodt=0,5&hl=en||http://scholar.google.com/scholar?cluster=1182951476191699259&hl=en&as_sdt=0,5||None||Abstract The D-amino acid oxidase activator (DAOA, previously known as G72) gene, mapped on 13q33, has been reported to be genetically associated with bipolar disorder (BP) in several populations. The consistency of associated variants is unclear and rare variants in exons of the DAOA gene have not been investigated in psychiatric diseases. We employed a conditional linkage method—STatistical Explanation for Positional Cloning ( ...||M Maheshwari, J Shi, JA Badner, A Skol… - American Journal of  …


Genetic variants near TNFAIP3 on 6q23 are associated with systemic lupus erythematosus||http://www.nature.com/ng/journal/v40/n9/abs/ng.200.html||2008||442||15||2814009277375944740||None||http://scholar.google.com/scholar?cites=2814009277375944740&as_sdt=2005&sciodt=0,5&hl=en||http://scholar.google.com/scholar?cluster=2814009277375944740&hl=en&as_sdt=0,5||None||Abstract Systemic lupus erythematosus (SLE) is an autoimmune disease influenced by genetic and environmental factors. We carried out a genome-wide association scan and replication study and found an association between SLE and a variant in TNFAIP3 (rs5029939, meta-analysis P= 2.89 times 10-12, OR= 2.29). We also found evidence of two independent signals near TNFAIP3 associated with SLE, including one previously  ...||RR Graham, C Cotsapas, L Davies, R Hackett… - Nature  …

A genome-wide linkage and association scan reveals novel loci for autism||http://www.nature.com/nature/journal/v461/n7265/abs/nature08490.html||2009||490||36||15073831045827748157||None||http://scholar.google.com/scholar?cites=15073831045827748157&as_sdt=2005&sciodt=0,5&hl=en||http://scholar.google.com/scholar?cluster=15073831045827748157&hl=en&as_sdt=0,5||None||Abstract Although autism is a highly heritable neurodevelopmental disorder, attempts to identify specific susceptibility genes have thus far met with limited success 1. Genome-wide association studies using half a million or more markers, particularly those with very large ||LA Weiss, DE Arking, MJ Daly, A Chakravarti… - Nature

Confronting complexity in late‐onset Alzheimer disease: application of two‐stage analysis approach addressing heterogeneity and epistasis||http://onlinelibrary.wiley.com/doi/10.1002/gepi.20294/full||2008||23||10||12213186622809491595||None||http://scholar.google.com/scholar?cites=12213186622809491595&as_sdt=2005&sciodt=0,5&hl=en||http://scholar.google.com/scholar?cluster=12213186622809491595&hl=en&as_sdt=0,5||None||Abstract Common diseases with a genetic basis are likely to have a very complex etiology, in which the mapping between genotype and phenotype is far from straightforward. A new comprehensive statistical and computational strategy for identifying the missing link between genotype and phenotype has been proposed, which emphasizes the need to address heterogeneity in the first stage of any analysis and gene-gene interactions in the second  ...||TA Thornton‐Wells, JH Moore, ER Martin… - Genetic  …

Panic disorder is associated with the serotonin transporter gene (SLC6A4) but not the promoter region (5-HTTLPR)||http://www.nature.com/mp/journal/v15/n2/abs/mp200879a.html||2010||73||15||1876329101974341950||None||http://scholar.google.com/scholar?cites=1876329101974341950&as_sdt=2005&sciodt=0,5&hl=en||http://scholar.google.com/scholar?cluster=1876329101974341950&hl=en&as_sdt=0,5||None||Abstract Panic disorder (PD) and social anxiety disorder (SAD) are moderately heritable anxiety disorders. We analyzed five genes, derived from pharmacological or translational mouse models, in a new case–control study of PD and SAD in European Americans:(1) the serotonin transporter (SLC6A4),(2) the serotonin receptor 1A,(3) catechol-O-methyltransferase,(4) a regulator of g-protein signaling and (5) the gastrin-releasing  ...||LJ Strug, R Suresh, AJ Fyer, A Talati, PB Adams… - Molecular  …

Assessment of Alzheimer's disease case–control associations using family-based methods||http://link.springer.com/article/10.1007/s10048-008-0151-3||2009||66||18||12837055620535102924||None||http://scholar.google.com/scholar?cites=12837055620535102924&as_sdt=2005&sciodt=0,5&hl=en||http://scholar.google.com/scholar?cluster=12837055620535102924&hl=en&as_sdt=0,5||None||Abstract The genetics of Alzheimer's disease (AD) is heterogeneous and remains only ill-defined. We have recently created a freely available and continuously updated online database (AlzGene; http://www. alzgene. org) for which we collect all published genetic association studies in AD and perform systematic meta-analyses on all polymorphisms with sufficient genotype data. In this study, we tested 27 genes (ACE, BDNF, CH25H, CHRNB2 ...||BMM Schjeide, MB McQueen, K Mullin, J DiVito… - neurogenetics

GAB2 as an Alzheimer disease susceptibility gene: follow-up of genomewide association results||http://jamanetwork.com/journals/jamaneurology/fullarticle/796561||2009||34||22||2205327545568619666||None||http://scholar.google.com/scholar?cites=2205327545568619666&as_sdt=2005&sciodt=0,5&hl=en||http://scholar.google.com/scholar?cluster=2205327545568619666&hl=en&as_sdt=0,5||None||Background Genomewide association (GWA) studies have recently implicated 4 novel Alzheimer disease (AD) susceptibility loci (GAB2, GOLM1, and 2 uncharacterized loci to date on chromosomes 9p and 15q). To our knowledge, these findings have not been independently replicated. Objective To assess these GWA findings in 4 large data sets of families affected by AD.||BMM Schjeide, B Hooli, M Parkinson… - Archives of  …

Association of GSK3B with Alzheimer disease and frontotemporal dementia||http://jamanetwork.com/journals/jamaneurology/fullarticle/796256||2008||83||21||8851586976833722405||None||http://scholar.google.com/scholar?cites=8851586976833722405&as_sdt=2005&sciodt=0,5&hl=en||http://scholar.google.com/scholar?cluster=8851586976833722405&hl=en&as_sdt=0,5||None||Background Deposits of abnormally hyperphosphorylated tau are a hallmark of several dementias, including Alzheimer disease (AD), and about 10% of familial frontotemporal dementia (FTD) cases are caused by mutations in the tau gene. As a known tau kinase, GSK3B is a promising candidate gene in the remaining cases of FTD and in AD, for which tau mutations have not been found. Objective To examine the promoter of GSK3B and all  ...||BAJ Schaffer, L Bertram, BL Miller, K Mullin… - Archives of  …

Protein aggregates and novel presenilin gene variants in idiopathic dilated cardiomyopathy||http://circ.ahajournals.org/content/121/10/1216.short||2010||44||11||4699053165719035357||None||http://scholar.google.com/scholar?cites=4699053165719035357&as_sdt=2005&sciodt=0,5&hl=en||http://scholar.google.com/scholar?cluster=4699053165719035357&hl=en&as_sdt=0,5||None||Background—Heart failure is a debilitating condition resulting in severe disability and death. In a subset of cases, clustered as idiopathic dilated cardiomyopathy (iDCM), the origin of heart failure is unknown. In the brain of patients with dementia, proteinaceous aggregates and abnormal oligomeric assemblies of β-amyloid impair cell function and lead to cell death. Methods and Results—We have similarly characterized fibrillar and oligomeric  ...||D Gianni, A Li, G Tesco, KM McKay, J Moore… - Circulation

Novel loci for major depression identified by genome-wide association study of STAR* D and meta-analysis of three studies||http://scholar.google.com/https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2888856/||2011||4||4||13971037104712159894||None||http://scholar.google.com/scholar?cites=13971037104712159894&as_sdt=2005&sciodt=0,5&hl=en||http://scholar.google.com/scholar?cluster=13971037104712159894&hl=en&as_sdt=0,5||None||Abstract We report a genome-wide association study (GWAS) of major depressive disorder (MDD) in 1,221 cases from the Sequenced Treatment Alternatives to Relieve Depression (STAR* D) study and 1,636 screened controls. No genome-wide evidence for association was detected. We also carried out a meta-analysis of three European-ancestry MDD GWAS datasets: STAR* D, Genetics of Recurrent Early-Onset Depression (GenRED) and the  ...||SI Shyn, J Shi, JB Kraft, JB Potash, JA Knowles… - Molecular  …


Fine mapping of the chromosome 10q11-q21 linkage region in Alzheimer's disease cases and controls||http://link.springer.com/article/10.1007/s10048-010-0234-9||2010||14||16||633213577865813494||None||http://scholar.google.com/scholar?cites=633213577865813494&as_sdt=2005&sciodt=0,5&hl=en||http://scholar.google.com/scholar?cluster=633213577865813494&hl=en&as_sdt=0,5||None||Abstract We have previously reported strong linkage on chromosome 10q in pedigrees transmitting Alzheimer's disease through the mother, overlapping with many significant linkage reports including the largest reported study. Here, we report the most comprehensive fine mapping of this region to date. In a sample of 638 late-onset Alzheimer's disease (LOAD) cases and controls including 104 maternal LOAD cases, we genotyped  ...||MD Fallin, M Szymanski, R Wang, A Gherman… - Neurogenetics

Genetic variants of Nogo-66 receptor with possible association to schizophrenia block myelin inhibition of axon growth||http://www.jneurosci.org/content/28/49/13161.short||2008||78||14||4741873179683623060||None||http://scholar.google.com/scholar?cites=4741873179683623060&as_sdt=2005&sciodt=0,5&hl=en||http://scholar.google.com/scholar?cluster=4741873179683623060&hl=en&as_sdt=0,5||None||Abstract In schizophrenia, genetic predisposition has been linked to chromosome 22q11 and myelin-specific genes are misexpressed in schizophrenia. Nogo-66 receptor 1 (NGR or RTN4R) has been considered to be a 22q11 candidate gene for schizophrenia susceptibility because it encodes an axonal protein that mediates myelin inhibition of axonal sprouting. Confirming previous studies, we found that variation at the NGR locus is associated with  ...||S Budel, T Padukkavidana, BP Liu, Z Feng… - Journal of  …

An application of Random Forests to a genome-wide association dataset: methodological considerations & new findings||http://scholar.google.com/https://bmcgenet.biomedcentral.com/articles/10.1186/1471-2156-11-49||2010||122||18||3616351839850831129||None||http://scholar.google.com/scholar?cites=3616351839850831129&as_sdt=2005&sciodt=0,5&hl=en||http://scholar.google.com/scholar?cluster=3616351839850831129&hl=en&as_sdt=0,5||None||Background As computational power improves, the application of more advanced machine learning techniques to the analysis of large genome-wide association (GWA) datasets becomes possible. While most traditional statistical methods can only elucidate main effects of genetic variants on risk for disease, certain machine learning approaches are particularly suited to discover higher order and non-linear effects. One such approach is the Random  ...||BA Goldstein, AE Hubbard, A Cutler… - BMC  …

Association analysis between polymorphisms in the dopamine D3 receptor (DRD3) gene and cocaine dependence||http://scholar.google.com/https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2909877/||2009||11||8||7480967547551605871||None||http://scholar.google.com/scholar?cites=7480967547551605871&as_sdt=2005&sciodt=0,5&hl=en||http://scholar.google.com/scholar?cluster=7480967547551605871&hl=en&as_sdt=0,5||None||Summary Genetic studies estimate that 65-78% of the vulnerability risk for cocaine dependence is heritable (Kendler and Prescott, 1998); however, identification of genetic susceptibility factors has been difficult due to the complex mode of inheritance and clinical heterogeneity. Dopaminergic brain systems have been implicated to play a major role in drug reward (Hyman et al., 2006), thus making genes involved in these circuits plausible  ...||PJ Bloch, AH Nall, AE Weller, TN Ferraro… - Psychiatric  …

Substance use disorder comorbidity with schizophrenia in families of Mexican and Central American ancestry||http://www.sciencedirect.com/science/article/pii/S0920996410011394||2010||21||14||12385895995677113884||None||http://scholar.google.com/scholar?cites=12385895995677113884&as_sdt=2005&sciodt=0,5&hl=en||http://scholar.google.com/scholar?cluster=12385895995677113884&hl=en&as_sdt=0,5||None||OBJECTIVES: The aims of this study were to estimate the frequency and course of substances use disorders in Latino patients with schizophrenia and to ascertain risk factors associated with substance use disorders in this population. METHOD: We studied 518 subjects with schizophrenia recruited for a genetic study from the Southwest United States, Mexico, and Central America (Costa Rica and Guatemala). Subjects were assessed using  ...||L Jiménez-Castro, E Hare, R Medina, H Raventos… - Schizophrenia  …

Mood disorder susceptibility gene CACNA1C modifies mood-related behaviors in mice and interacts with sex to influence behavior in mice and diagnosis in humans||http://www.sciencedirect.com/science/article/pii/S0006322310006487||2010||86||13||18345652326250447784||None||http://scholar.google.com/scholar?cites=18345652326250447784&as_sdt=2005&sciodt=0,5&hl=en||http://scholar.google.com/scholar?cluster=18345652326250447784&hl=en&as_sdt=0,5||None||BACKGROUND: Recent genome-wide association studies have associated polymorphisms in the gene CACNA1C, which codes for Cav1. 2, with a bipolar disorder and depression diagnosis. METHODS: The behaviors of wild-type and Cacna1c heterozygous mice of both sexes were evaluated in a number of tests. Based upon sex differences in our mouse data, we assessed a gene× sex interaction for diagnosis of mood disorders in human subjects.  ...||DT Dao, PB Mahon, X Cai, CE Kovacsics… - Biological  …

A genome‐wide association study of bipolar disorder and comorbid migraine||http://onlinelibrary.wiley.com/doi/10.1111/j.1601-183X.2010.00601.x/full||2010||35||11||9781892882974227685||None||http://scholar.google.com/scholar?cites=9781892882974227685&as_sdt=2005&sciodt=0,5&hl=en||http://scholar.google.com/scholar?cluster=9781892882974227685&hl=en&as_sdt=0,5||None||(1.18–4.97), P= 0. 013. This is the first GWAS examining patients with bipolar disorder and comorbid migraine. These data suggest that genetic variants in the KIAA0564 gene region may predispose to migraine headaches in subgroups of patients with both BPAD and ADHD.||KJ Oedegaard, TA Greenwood… - Genes, Brain and  …

Cannabis involvement in individuals with bipolar disorder||http://www.sciencedirect.com/science/article/pii/S0165178110003811||2011||50||13||13832348378231987736||None||http://scholar.google.com/scholar?cites=13832348378231987736&as_sdt=2005&sciodt=0,5&hl=en||http://scholar.google.com/scholar?cluster=13832348378231987736&hl=en&as_sdt=0,5||None||In a study of 471 bipolar disorder (BD) cases and 1761 controls, individuals with BD were 6.8 times more likely to report a lifetime history of cannabis use. Rates of DSM-IV cannabis use disorders in those with BD were 29.4% and were independently and significantly associated with increased suicide attempts, greater likelihood of mixed episodes and greater disability attributable to BD.||A Agrawal, JI Nurnberger, MT Lynskey, TBG Study - Psychiatry research

LRRTM1 on chromosome 2p12 is a maternally suppressed gene that is associated paternally with handedness and schizophrenia||http://www.nature.com/mp/journal/v12/n12/abs/4002053a.html||2007||291||22||780005208147390821||None||http://scholar.google.com/scholar?cites=780005208147390821&as_sdt=2005&sciodt=0,5&hl=en||http://scholar.google.com/scholar?cluster=780005208147390821&hl=en&as_sdt=0,5||None||Abstract Left–right asymmetrical brain function underlies much of human cognition, behavior and emotion. Abnormalities of cerebral asymmetry are associated with schizophrenia and other neuropsychiatric disorders. The molecular, developmental and evolutionary origins of human brain asymmetry are unknown. We found significant association of a haplotype upstream of the gene LRRTM1 (Leucine-rich repeat transmembrane neuronal 1) with a  ...||C Francks, S Maegawa, J Laurén, BS Abrahams… - Molecular  …
